image,camera_id,label
bounding_box_train/0502_c2_4896.png,2,502
bounding_box_train/1281_c2_12490.png,2,1281
bounding_box_train/1252_c1_12197.png,1,1252
bounding_box_train/0188_c1_1807.png,1,188
bounding_box_train/0470_c1_4578.png,1,470
bounding_box_train/1146_c1_11149.png,1,1146
bounding_box_train/0262_c1_2535.png,1,262
bounding_box_train/0355_c2_3458.png,2,355
bounding_box_train/0154_c1_1480.png,1,154
bounding_box_train/1115_c2_10853.png,2,1115
bounding_box_train/0245_c2_2377.png,2,245
bounding_box_train/0117_c2_1127.png,2,117
bounding_box_train/0795_c1_7744.png,1,795
bounding_box_train/0613_c1_5962.png,1,613
bounding_box_train/0577_c2_5623.png,2,577
bounding_box_train/0964_c2_9362.png,2,964
bounding_box_train/0466_c1_4535.png,1,466
bounding_box_train/0492_c2_4798.png,2,492
bounding_box_train/1467_c2_14093.png,2,1467
bounding_box_train/0215_c1_2075.png,1,215
bounding_box_train/1235_c2_12036.png,2,1235
bounding_box_train/1420_c2_13689.png,2,1420
bounding_box_train/1381_c2_13359.png,2,1381
bounding_box_train/0588_c1_5725.png,1,588
bounding_box_train/0906_c1_8790.png,1,906
bounding_box_train/1275_c2_12433.png,2,1275
bounding_box_train/1165_c2_11340.png,2,1165
bounding_box_train/0777_c2_7573.png,2,777
bounding_box_train/0800_c1_7791.png,1,800
bounding_box_train/0896_c1_8691.png,1,896
bounding_box_train/1279_c1_12467.png,1,1279
bounding_box_train/0978_c1_9495.png,1,978
bounding_box_train/0987_c2_9587.png,2,987
bounding_box_train/0363_c1_3529.png,1,363
bounding_box_train/1196_c2_11650.png,2,1196
bounding_box_train/0728_c2_7086.png,2,728
bounding_box_train/1036_c1_10069.png,1,1036
bounding_box_train/0580_c2_5653.png,2,580
bounding_box_train/1084_c1_10543.png,1,1084
bounding_box_train/1442_c1_13874.png,1,1442
bounding_box_train/0092_c2_881.png,2,92
bounding_box_train/0628_c1_6110.png,1,628
bounding_box_train/1146_c2_11155.png,2,1146
bounding_box_train/1409_c1_13587.png,1,1409
bounding_box_train/0572_c2_5578.png,2,572
bounding_box_train/1458_c2_14015.png,2,1458
bounding_box_train/0009_c2_86.png,2,9
bounding_box_train/0161_c2_1555.png,2,161
bounding_box_train/0290_c1_2805.png,1,290
bounding_box_train/1334_c1_12940.png,1,1334
bounding_box_train/0889_c1_8620.png,1,889
bounding_box_train/0861_c1_8346.png,1,861
bounding_box_train/0683_c2_6648.png,2,683
bounding_box_train/1401_c2_13518.png,2,1401
bounding_box_train/1310_c2_12744.png,2,1310
bounding_box_train/0066_c1_625.png,1,66
bounding_box_train/0549_c2_5354.png,2,549
bounding_box_train/1391_c1_13439.png,1,1391
bounding_box_train/0821_c2_7984.png,2,821
bounding_box_train/0063_c1_595.png,1,63
bounding_box_train/0167_c1_1606.png,1,167
bounding_box_train/0707_c2_6876.png,2,707
bounding_box_train/1175_c1_11434.png,1,1175
bounding_box_train/1283_c1_12508.png,1,1283
bounding_box_train/0850_c1_8240.png,1,850
bounding_box_train/0158_c1_1519.png,1,158
bounding_box_train/0679_c1_6603.png,1,679
bounding_box_train/0246_c1_2380.png,1,246
bounding_box_train/0130_c2_1252.png,2,130
bounding_box_train/1076_c2_10470.png,2,1076
bounding_box_train/1258_c2_12265.png,2,1258
bounding_box_train/1254_c1_12219.png,1,1254
bounding_box_train/0815_c2_7930.png,2,815
bounding_box_train/0920_c1_8931.png,1,920
bounding_box_train/0598_c2_5822.png,2,598
bounding_box_train/1425_c2_13731.png,2,1425
bounding_box_train/0138_c1_1324.png,1,138
bounding_box_train/1029_c2_10007.png,2,1029
bounding_box_train/1429_c1_13765.png,1,1429
bounding_box_train/0747_c1_7272.png,1,747
bounding_box_train/1014_c2_9853.png,2,1014
bounding_box_train/0141_c2_1360.png,2,141
bounding_box_train/1183_c1_11513.png,1,1183
bounding_box_train/1464_c2_14070.png,2,1464
bounding_box_train/1386_c2_13403.png,2,1386
bounding_box_train/1381_c1_13351.png,1,1381
bounding_box_train/0043_c1_403.png,1,43
bounding_box_train/1402_c1_13524.png,1,1402
bounding_box_train/0094_c2_901.png,2,94
bounding_box_train/1253_c2_12211.png,2,1253
bounding_box_train/0677_c1_6585.png,1,677
bounding_box_train/1055_c2_10261.png,2,1055
bounding_box_train/0799_c1_7781.png,1,799
bounding_box_train/0037_c2_348.png,2,37
bounding_box_train/0914_c2_8875.png,2,914
bounding_box_train/1320_c1_12826.png,1,1320
bounding_box_train/1315_c1_12780.png,1,1315
bounding_box_train/0387_c2_3768.png,2,387
bounding_box_train/0477_c2_4651.png,2,477
bounding_box_train/1152_c1_11211.png,1,1152
bounding_box_train/0048_c2_457.png,2,48
bounding_box_train/1309_c2_12731.png,2,1309
bounding_box_train/0644_c1_6267.png,1,644
bounding_box_train/0595_c1_5789.png,1,595
bounding_box_train/0206_c2_1995.png,2,206
bounding_box_train/0793_c1_7726.png,1,793
bounding_box_train/1390_c2_13436.png,2,1390
bounding_box_train/0274_c2_2661.png,2,274
bounding_box_train/0447_c1_4346.png,1,447
bounding_box_train/0729_c1_7093.png,1,729
bounding_box_train/0637_c1_6200.png,1,637
bounding_box_train/1280_c2_12483.png,2,1280
bounding_box_train/0329_c1_3196.png,1,329
bounding_box_train/0615_c2_5984.png,2,615
bounding_box_train/1377_c1_13316.png,1,1377
bounding_box_train/1048_c1_10189.png,1,1048
bounding_box_train/0857_c1_8310.png,1,857
bounding_box_train/1034_c2_10052.png,2,1034
bounding_box_train/0302_c1_2925.png,1,302
bounding_box_train/0900_c1_8731.png,1,900
bounding_box_train/0059_c1_555.png,1,59
bounding_box_train/1102_c2_10726.png,2,1102
bounding_box_train/1399_c2_13505.png,2,1399
bounding_box_train/1250_c2_12184.png,2,1250
bounding_box_train/1446_c1_13908.png,1,1446
bounding_box_train/1274_c2_12420.png,2,1274
bounding_box_train/0286_c2_2774.png,2,286
bounding_box_train/0264_c1_2557.png,1,264
bounding_box_train/0318_c1_3084.png,1,318
bounding_box_train/0108_c2_1035.png,2,108
bounding_box_train/0855_c1_8286.png,1,855
bounding_box_train/0155_c2_1495.png,2,155
bounding_box_train/0809_c2_7879.png,2,809
bounding_box_train/0981_c2_9532.png,2,981
bounding_box_train/1151_c2_11205.png,2,1151
bounding_box_train/0348_c2_3386.png,2,348
bounding_box_train/0243_c1_2352.png,1,243
bounding_box_train/1267_c1_12348.png,1,1267
bounding_box_train/0954_c1_9259.png,1,954
bounding_box_train/0273_c2_2651.png,2,273
bounding_box_train/0890_c1_8630.png,1,890
bounding_box_train/0312_c1_3023.png,1,312
bounding_box_train/0688_c2_6695.png,2,688
bounding_box_train/1055_c1_10255.png,1,1055
bounding_box_train/0819_c1_7959.png,1,819
bounding_box_train/0231_c2_2240.png,2,231
bounding_box_train/0277_c1_2682.png,1,277
bounding_box_train/1335_c1_12947.png,1,1335
bounding_box_train/0966_c2_9380.png,2,966
bounding_box_train/0027_c2_252.png,2,27
bounding_box_train/0282_c2_2737.png,2,282
bounding_box_train/0618_c2_6017.png,2,618
bounding_box_train/0524_c2_5111.png,2,524
bounding_box_train/0814_c1_7919.png,1,814
bounding_box_train/0191_c2_1844.png,2,191
bounding_box_train/1018_c2_9896.png,2,1018
bounding_box_train/0540_c1_5264.png,1,540
bounding_box_train/0985_c2_9571.png,2,985
bounding_box_train/0118_c1_1129.png,1,118
bounding_box_train/1101_c2_10712.png,2,1101
bounding_box_train/1377_c2_13322.png,2,1377
bounding_box_train/0554_c1_5397.png,1,554
bounding_box_train/1203_c2_11717.png,2,1203
bounding_box_train/0341_c1_3315.png,1,341
bounding_box_train/0867_c2_8411.png,2,867
bounding_box_train/0741_c1_7210.png,1,741
bounding_box_train/0185_c2_1784.png,2,185
bounding_box_train/0910_c2_8836.png,2,910
bounding_box_train/1358_c2_13143.png,2,1358
bounding_box_train/1180_c1_11484.png,1,1180
bounding_box_train/0667_c2_6499.png,2,667
bounding_box_train/1267_c2_12354.png,2,1267
bounding_box_train/0226_c1_2185.png,1,226
bounding_box_train/0428_c2_4165.png,2,428
bounding_box_train/0240_c1_2321.png,1,240
bounding_box_train/0957_c2_9292.png,2,957
bounding_box_train/1424_c2_13722.png,2,1424
bounding_box_train/0270_c2_2622.png,2,270
bounding_box_train/0611_c1_5943.png,1,611
bounding_box_train/1085_c2_10558.png,2,1085
bounding_box_train/0582_c2_5672.png,2,582
bounding_box_train/1446_c2_13914.png,2,1446
bounding_box_train/0712_c2_6928.png,2,712
bounding_box_train/0486_c2_4737.png,2,486
bounding_box_train/1380_c1_13342.png,1,1380
bounding_box_train/1465_c2_14077.png,2,1465
bounding_box_train/0775_c2_7552.png,2,775
bounding_box_train/1252_c2_12202.png,2,1252
bounding_box_train/0327_c1_3172.png,1,327
bounding_box_train/0500_c2_4874.png,2,500
bounding_box_train/0602_c1_5857.png,1,602
bounding_box_train/1465_c2_14076.png,2,1465
bounding_box_train/1380_c1_13343.png,1,1380
bounding_box_train/1403_c1_13536.png,1,1403
bounding_box_train/1090_c2_10606.png,2,1090
bounding_box_train/0602_c1_5856.png,1,602
bounding_box_train/0500_c2_4875.png,2,500
bounding_box_train/0327_c1_3173.png,1,327
bounding_box_train/1252_c2_12203.png,2,1252
bounding_box_train/0775_c2_7553.png,2,775
bounding_box_train/1280_c1_12475.png,1,1280
bounding_box_train/0582_c2_5673.png,2,582
bounding_box_train/0712_c2_6929.png,2,712
bounding_box_train/1100_c1_10697.png,1,1100
bounding_box_train/0240_c1_2320.png,1,240
bounding_box_train/1317_c2_12802.png,2,1317
bounding_box_train/0428_c2_4164.png,2,428
bounding_box_train/0226_c1_2184.png,1,226
bounding_box_train/0057_c2_539.png,2,57
bounding_box_train/0611_c1_5942.png,1,611
bounding_box_train/0270_c2_2623.png,2,270
bounding_box_train/1424_c2_13723.png,2,1424
bounding_box_train/1274_c1_12415.png,1,1274
bounding_box_train/0957_c2_9293.png,2,957
bounding_box_train/0185_c2_1785.png,2,185
bounding_box_train/0443_c1_4310.png,1,443
bounding_box_train/1267_c2_12355.png,2,1267
bounding_box_train/0667_c2_6498.png,2,667
bounding_box_train/1180_c1_11485.png,1,1180
bounding_box_train/0554_c1_5396.png,1,554
bounding_box_train/1377_c2_13323.png,2,1377
bounding_box_train/1101_c2_10713.png,2,1101
bounding_box_train/0741_c1_7211.png,1,741
bounding_box_train/0867_c2_8410.png,2,867
bounding_box_train/0341_c1_3314.png,1,341
bounding_box_train/0191_c2_1845.png,2,191
bounding_box_train/1018_c2_9897.png,2,1018
bounding_box_train/0444_c1_4320.png,1,444
bounding_box_train/0814_c1_7918.png,1,814
bounding_box_train/0260_c1_2515.png,1,260
bounding_box_train/1086_c1_10559.png,1,1086
bounding_box_train/0118_c1_1128.png,1,118
bounding_box_train/0985_c2_9570.png,2,985
bounding_box_train/0540_c1_5265.png,1,540
bounding_box_train/0917_c1_8897.png,1,917
bounding_box_train/0936_c1_9083.png,1,936
bounding_box_train/0618_c2_6016.png,2,618
bounding_box_train/0282_c2_2736.png,2,282
bounding_box_train/0027_c2_253.png,2,27
bounding_box_train/0966_c2_9381.png,2,966
bounding_box_train/0688_c2_6694.png,2,688
bounding_box_train/1048_c2_10194.png,2,1048
bounding_box_train/1335_c1_12946.png,1,1335
bounding_box_train/0277_c1_2683.png,1,277
bounding_box_train/0954_c1_9258.png,1,954
bounding_box_train/1267_c1_12349.png,1,1267
bounding_box_train/1238_c1_12064.png,1,1238
bounding_box_train/0243_c1_2353.png,1,243
bounding_box_train/1016_c2_9873.png,2,1016
bounding_box_train/1428_c2_13757.png,2,1428
bounding_box_train/0002_c1_11.png,1,2
bounding_box_train/0890_c1_8631.png,1,890
bounding_box_train/0168_c2_1621.png,2,168
bounding_box_train/0273_c2_2650.png,2,273
bounding_box_train/1085_c1_10551.png,1,1085
bounding_box_train/0108_c2_1034.png,2,108
bounding_box_train/0855_c1_8287.png,1,855
bounding_box_train/0318_c1_3085.png,1,318
bounding_box_train/0264_c1_2556.png,1,264
bounding_box_train/0348_c2_3387.png,2,348
bounding_box_train/1151_c2_11204.png,2,1151
bounding_box_train/0155_c2_1494.png,2,155
bounding_box_train/0132_c2_1272.png,2,132
bounding_box_train/1446_c1_13909.png,1,1446
bounding_box_train/1250_c2_12185.png,2,1250
bounding_box_train/1399_c2_13504.png,2,1399
bounding_box_train/0286_c2_2775.png,2,286
bounding_box_train/1274_c2_12421.png,2,1274
bounding_box_train/1424_c1_13717.png,1,1424
bounding_box_train/0852_c1_8260.png,1,852
bounding_box_train/0480_c1_4673.png,1,480
bounding_box_train/0059_c1_554.png,1,59
bounding_box_train/0900_c1_8730.png,1,900
bounding_box_train/1351_c1_13086.png,1,1351
bounding_box_train/0510_c1_4969.png,1,510
bounding_box_train/1048_c1_10188.png,1,1048
bounding_box_train/1377_c1_13317.png,1,1377
bounding_box_train/0615_c2_5985.png,2,615
bounding_box_train/0324_c2_3147.png,2,324
bounding_box_train/0302_c1_2924.png,1,302
bounding_box_train/1034_c2_10053.png,2,1034
bounding_box_train/0308_c1_2983.png,1,308
bounding_box_train/1280_c2_12482.png,2,1280
bounding_box_train/0729_c1_7092.png,1,729
bounding_box_train/0206_c2_1994.png,2,206
bounding_box_train/0595_c1_5788.png,1,595
bounding_box_train/0644_c1_6266.png,1,644
bounding_box_train/0447_c1_4347.png,1,447
bounding_box_train/0274_c2_2660.png,2,274
bounding_box_train/1390_c2_13437.png,2,1390
bounding_box_train/1320_c1_12827.png,1,1320
bounding_box_train/0914_c2_8874.png,2,914
bounding_box_train/0037_c2_349.png,2,37
bounding_box_train/1005_c2_9768.png,2,1005
bounding_box_train/1055_c2_10260.png,2,1055
bounding_box_train/0677_c1_6584.png,1,677
bounding_box_train/0631_c2_6146.png,2,631
bounding_box_train/0048_c2_456.png,2,48
bounding_box_train/1152_c1_11210.png,1,1152
bounding_box_train/0477_c2_4650.png,2,477
bounding_box_train/0197_c1_1900.png,1,197
bounding_box_train/1315_c1_12781.png,1,1315
bounding_box_train/0043_c1_402.png,1,43
bounding_box_train/1386_c2_13402.png,2,1386
bounding_box_train/0753_c2_7338.png,2,753
bounding_box_train/0579_c2_5639.png,2,579
bounding_box_train/0788_c1_7676.png,1,788
bounding_box_train/0094_c2_900.png,2,94
bounding_box_train/1184_c2_11532.png,2,1184
bounding_box_train/1402_c1_13525.png,1,1402
bounding_box_train/0141_c2_1361.png,2,141
bounding_box_train/0747_c1_7273.png,1,747
bounding_box_train/1429_c1_13764.png,1,1429
bounding_box_train/1029_c2_10006.png,2,1029
bounding_box_train/0138_c1_1325.png,1,138
bounding_box_train/1464_c2_14071.png,2,1464
bounding_box_train/0920_c1_8930.png,1,920
bounding_box_train/1254_c1_12218.png,1,1254
bounding_box_train/1258_c2_12264.png,2,1258
bounding_box_train/1425_c2_13730.png,2,1425
bounding_box_train/1036_c2_10074.png,2,1036
bounding_box_train/0130_c2_1253.png,2,130
bounding_box_train/0246_c1_2381.png,1,246
bounding_box_train/1175_c1_11435.png,1,1175
bounding_box_train/0207_c2_2001.png,2,207
bounding_box_train/1283_c1_12509.png,1,1283
bounding_box_train/1057_c2_10284.png,2,1057
bounding_box_train/1124_c1_10938.png,1,1124
bounding_box_train/0549_c2_5355.png,2,549
bounding_box_train/0066_c1_624.png,1,66
bounding_box_train/1401_c2_13519.png,2,1401
bounding_box_train/0167_c1_1607.png,1,167
bounding_box_train/0707_c2_6877.png,2,707
bounding_box_train/0061_c2_582.png,2,61
bounding_box_train/0063_c1_594.png,1,63
bounding_box_train/0821_c2_7985.png,2,821
bounding_box_train/0161_c2_1554.png,2,161
bounding_box_train/0009_c2_87.png,2,9
bounding_box_train/0385_c2_3748.png,2,385
bounding_box_train/0861_c1_8347.png,1,861
bounding_box_train/0889_c1_8621.png,1,889
bounding_box_train/0092_c2_880.png,2,92
bounding_box_train/1442_c1_13875.png,1,1442
bounding_box_train/0791_c1_7706.png,1,791
bounding_box_train/1409_c1_13586.png,1,1409
bounding_box_train/1146_c2_11154.png,2,1146
bounding_box_train/0628_c1_6111.png,1,628
bounding_box_train/0728_c2_7087.png,2,728
bounding_box_train/1120_c2_10904.png,2,1120
bounding_box_train/0484_c2_4717.png,2,484
bounding_box_train/1196_c2_11651.png,2,1196
bounding_box_train/1084_c1_10542.png,1,1084
bounding_box_train/0972_c1_9433.png,1,972
bounding_box_train/0580_c2_5652.png,2,580
bounding_box_train/1036_c1_10068.png,1,1036
bounding_box_train/0978_c1_9494.png,1,978
bounding_box_train/1279_c1_12466.png,1,1279
bounding_box_train/0896_c1_8690.png,1,896
bounding_box_train/1417_c2_13666.png,2,1417
bounding_box_train/0777_c2_7572.png,2,777
bounding_box_train/0363_c1_3528.png,1,363
bounding_box_train/0906_c1_8791.png,1,906
bounding_box_train/0588_c1_5724.png,1,588
bounding_box_train/0608_c2_5915.png,2,608
bounding_box_train/1381_c2_13358.png,2,1381
bounding_box_train/1420_c2_13688.png,2,1420
bounding_box_train/1235_c2_12037.png,2,1235
bounding_box_train/0731_c2_7120.png,2,731
bounding_box_train/1165_c2_11341.png,2,1165
bounding_box_train/1275_c2_12432.png,2,1275
bounding_box_train/0025_c2_231.png,2,25
bounding_box_train/0416_c1_4044.png,1,416
bounding_box_train/0065_c1_616.png,1,65
bounding_box_train/0964_c2_9363.png,2,964
bounding_box_train/0577_c2_5622.png,2,577
bounding_box_train/0596_c2_5804.png,2,596
bounding_box_train/0613_c1_5963.png,1,613
bounding_box_train/0795_c1_7745.png,1,795
bounding_box_train/1355_c2_13119.png,2,1355
bounding_box_train/0117_c2_1126.png,2,117
bounding_box_train/0245_c2_2376.png,2,245
bounding_box_train/0571_c1_5559.png,1,571
bounding_box_train/1115_c2_10852.png,2,1115
bounding_box_train/0215_c1_2074.png,1,215
bounding_box_train/0466_c1_4534.png,1,466
bounding_box_train/0492_c2_4799.png,2,492
bounding_box_train/1146_c1_11148.png,1,1146
bounding_box_train/0154_c1_1481.png,1,154
bounding_box_train/1281_c2_12491.png,2,1281
bounding_box_train/0502_c2_4897.png,2,502
bounding_box_train/1252_c1_12196.png,1,1252
bounding_box_train/0233_c2_2260.png,2,233
bounding_box_train/0153_c1_1472.png,1,153
bounding_box_train/0955_c2_9271.png,2,955
bounding_box_train/0526_c2_5131.png,2,526
bounding_box_train/0671_c1_6531.png,1,671
bounding_box_train/1382_c1_13364.png,1,1382
bounding_box_train/0200_c2_1935.png,2,200
bounding_box_train/0153_c1_1470.png,1,153
bounding_box_train/0248_c1_2401.png,1,248
bounding_box_train/0097_c2_930.png,2,97
bounding_box_train/0671_c1_6533.png,1,671
bounding_box_train/1154_c2_11235.png,2,1154
bounding_box_train/0526_c2_5133.png,2,526
bounding_box_train/0955_c2_9273.png,2,955
bounding_box_train/0209_c2_2018.png,2,209
bounding_box_train/1092_c2_10623.png,2,1092
bounding_box_train/0262_c1_2536.png,1,262
bounding_box_train/0642_c2_6255.png,2,642
bounding_box_train/0154_c1_1483.png,1,154
bounding_box_train/0676_c2_6578.png,2,676
bounding_box_train/0952_c1_9238.png,1,952
bounding_box_train/0188_c1_1810.png,1,188
bounding_box_train/0502_c2_4895.png,2,502
bounding_box_train/1281_c2_12493.png,2,1281
bounding_box_train/0065_c1_614.png,1,65
bounding_box_train/0082_c2_783.png,2,82
bounding_box_train/0207_c1_1997.png,1,207
bounding_box_train/1229_c2_11977.png,2,1229
bounding_box_train/0025_c2_233.png,2,25
bounding_box_train/1165_c2_11343.png,2,1165
bounding_box_train/1275_c2_12430.png,2,1275
bounding_box_train/1447_c1_13918.png,1,1447
bounding_box_train/0949_c1_9209.png,1,949
bounding_box_train/0608_c2_5917.png,2,608
bounding_box_train/0275_c1_2663.png,1,275
bounding_box_train/0446_c2_4344.png,2,446
bounding_box_train/1183_c2_11518.png,2,1183
bounding_box_train/0466_c1_4536.png,1,466
bounding_box_train/0215_c1_2076.png,1,215
bounding_box_train/0915_c1_8877.png,1,915
bounding_box_train/1115_c2_10850.png,2,1115
bounding_box_train/1442_c2_13880.png,2,1442
bounding_box_train/0117_c2_1124.png,2,117
bounding_box_train/0613_c1_5961.png,1,613
bounding_box_train/0577_c2_5620.png,2,577
bounding_box_train/0964_c2_9361.png,2,964
bounding_box_train/0580_c2_5650.png,2,580
bounding_box_train/0079_c1_749.png,1,79
bounding_box_train/0662_c2_6448.png,2,662
bounding_box_train/0489_c2_4769.png,2,489
bounding_box_train/0987_c2_9590.png,2,987
bounding_box_train/1196_c2_11647.png,2,1196
bounding_box_train/0952_c2_9243.png,2,952
bounding_box_train/0777_c2_7570.png,2,777
bounding_box_train/1417_c2_13664.png,2,1417
bounding_box_train/0896_c1_8692.png,1,896
bounding_box_train/0800_c1_7792.png,1,800
bounding_box_train/0978_c1_9496.png,1,978
bounding_box_train/0889_c1_8623.png,1,889
bounding_box_train/0031_c1_283.png,1,31
bounding_box_train/0633_c2_6165.png,2,633
bounding_box_train/0959_c2_9315.png,2,959
bounding_box_train/0482_c1_4693.png,1,482
bounding_box_train/1458_c2_14016.png,2,1458
bounding_box_train/0009_c2_85.png,2,9
bounding_box_train/0603_c2_5869.png,2,603
bounding_box_train/0161_c2_1556.png,2,161
bounding_box_train/0290_c1_2806.png,1,290
bounding_box_train/0628_c1_6113.png,1,628
bounding_box_train/1146_c2_11156.png,2,1146
bounding_box_train/0535_c2_5219.png,2,535
bounding_box_train/0339_c2_3300.png,2,339
bounding_box_train/0791_c1_7704.png,1,791
bounding_box_train/1092_c1_10617.png,1,1092
bounding_box_train/1154_c1_11229.png,1,1154
bounding_box_train/0779_c2_7594.png,2,779
bounding_box_train/0207_c2_2003.png,2,207
bounding_box_train/0183_c1_1761.png,1,183
bounding_box_train/1175_c1_11437.png,1,1175
bounding_box_train/0714_c2_6949.png,2,714
bounding_box_train/1100_c2_10702.png,2,1100
bounding_box_train/0821_c2_7987.png,2,821
bounding_box_train/0063_c1_596.png,1,63
bounding_box_train/0061_c2_580.png,2,61
bounding_box_train/0806_c1_7848.png,1,806
bounding_box_train/0700_c1_6802.png,1,700
bounding_box_train/0066_c1_626.png,1,66
bounding_box_train/0403_c1_3918.png,1,403
bounding_box_train/1084_c2_10548.png,2,1084
bounding_box_train/0598_c2_5821.png,2,598
bounding_box_train/0993_c2_9649.png,2,993
bounding_box_train/1076_c2_10467.png,2,1076
bounding_box_train/1314_c2_12773.png,2,1314
bounding_box_train/0204_c2_1974.png,2,204
bounding_box_train/0246_c1_2383.png,1,246
bounding_box_train/0130_c2_1251.png,2,130
bounding_box_train/0815_c2_7927.png,2,815
bounding_box_train/0279_c1_2705.png,1,279
bounding_box_train/0684_c2_6653.png,2,684
bounding_box_train/0276_c2_2680.png,2,276
bounding_box_train/0071_c2_673.png,2,71
bounding_box_train/0090_c1_857.png,1,90
bounding_box_train/1402_c1_13527.png,1,1402
bounding_box_train/1184_c2_11530.png,2,1184
bounding_box_train/1253_c2_12212.png,2,1253
bounding_box_train/0788_c1_7674.png,1,788
bounding_box_train/1381_c1_13352.png,1,1381
bounding_box_train/0512_c1_4989.png,1,512
bounding_box_train/0528_c1_5147.png,1,528
bounding_box_train/1464_c2_14073.png,2,1464
bounding_box_train/0138_c1_1327.png,1,138
bounding_box_train/1029_c2_10004.png,2,1029
bounding_box_train/1429_c1_13766.png,1,1429
bounding_box_train/0747_c1_7271.png,1,747
bounding_box_train/0793_c1_7725.png,1,793
bounding_box_train/1390_c2_13435.png,2,1390
bounding_box_train/1357_c1_13134.png,1,1357
bounding_box_train/1309_c2_12732.png,2,1309
bounding_box_train/0776_c1_7559.png,1,776
bounding_box_train/1289_c2_12558.png,2,1289
bounding_box_train/0601_c2_5848.png,2,601
bounding_box_train/0477_c2_4652.png,2,477
bounding_box_train/0631_c2_6144.png,2,631
bounding_box_train/1055_c2_10262.png,2,1055
bounding_box_train/0842_c2_8168.png,2,842
bounding_box_train/1282_c2_12504.png,2,1282
bounding_box_train/0677_c1_6586.png,1,677
bounding_box_train/0799_c1_7782.png,1,799
bounding_box_train/0914_c2_8876.png,2,914
bounding_box_train/1320_c1_12825.png,1,1320
bounding_box_train/1034_c2_10051.png,2,1034
bounding_box_train/0771_c2_7512.png,2,771
bounding_box_train/0702_c1_6823.png,1,702
bounding_box_train/0302_c1_2926.png,1,302
bounding_box_train/0323_c1_3132.png,1,323
bounding_box_train/1377_c1_13315.png,1,1377
bounding_box_train/0615_c2_5987.png,2,615
bounding_box_train/0576_c1_5609.png,1,576
bounding_box_train/0181_c1_1740.png,1,181
bounding_box_train/0324_c2_3151.png,2,324
bounding_box_train/1094_c1_10638.png,1,1094
bounding_box_train/1280_c2_12480.png,2,1280
bounding_box_train/0857_c1_8307.png,1,857
bounding_box_train/1109_c2_10792.png,2,1109
bounding_box_train/0329_c1_3195.png,1,329
bounding_box_train/0974_c1_9453.png,1,974
bounding_box_train/1274_c2_12423.png,2,1274
bounding_box_train/0686_c2_6672.png,2,686
bounding_box_train/0286_c2_2777.png,2,286
bounding_box_train/0825_c2_8017.png,2,825
bounding_box_train/1399_c2_13506.png,2,1399
bounding_box_train/1380_c2_13349.png,2,1380
bounding_box_train/0132_c2_1270.png,2,132
bounding_box_train/0943_c2_9160.png,2,943
bounding_box_train/0900_c1_8732.png,1,900
bounding_box_train/1466_c2_14083.png,2,1466
bounding_box_train/0059_c1_556.png,1,59
bounding_box_train/1102_c2_10725.png,2,1102
bounding_box_train/0201_c1_1936.png,1,201
bounding_box_train/1085_c1_10553.png,1,1085
bounding_box_train/0273_c2_2652.png,2,273
bounding_box_train/0168_c2_1623.png,2,168
bounding_box_train/0890_c1_8633.png,1,890
bounding_box_train/0002_c1_13.png,1,2
bounding_box_train/0243_c1_2351.png,1,243
bounding_box_train/0155_c2_1496.png,2,155
bounding_box_train/0981_c2_9531.png,2,981
bounding_box_train/1151_c2_11206.png,2,1151
bounding_box_train/0348_c2_3385.png,2,348
bounding_box_train/0108_c2_1036.png,2,108
bounding_box_train/0966_c2_9383.png,2,966
bounding_box_train/0639_c1_6218.png,1,639
bounding_box_train/0027_c2_251.png,2,27
bounding_box_train/0524_c2_5112.png,2,524
bounding_box_train/0618_c2_6014.png,2,618
bounding_box_train/1335_c1_12950.png,1,1335
bounding_box_train/1055_c1_10256.png,1,1055
bounding_box_train/0288_c2_2793.png,2,288
bounding_box_train/0867_c2_8412.png,2,867
bounding_box_train/0741_c1_7213.png,1,741
bounding_box_train/0199_c1_1919.png,1,199
bounding_box_train/1377_c2_13321.png,2,1377
bounding_box_train/0554_c1_5394.png,1,554
bounding_box_train/0540_c1_5267.png,1,540
bounding_box_train/1033_c2_10045.png,2,1033
bounding_box_train/0811_c1_7894.png,1,811
bounding_box_train/1073_c2_10440.png,2,1073
bounding_box_train/1040_c1_10109.png,1,1040
bounding_box_train/0260_c1_2517.png,1,260
bounding_box_train/1018_c2_9895.png,2,1018
bounding_box_train/0957_c2_9291.png,2,957
bounding_box_train/1274_c1_12417.png,1,1274
bounding_box_train/0270_c2_2621.png,2,270
bounding_box_train/0443_c1_4306.png,1,443
bounding_box_train/0611_c1_5940.png,1,611
bounding_box_train/0428_c2_4166.png,2,428
bounding_box_train/1317_c2_12800.png,2,1317
bounding_box_train/0240_c1_2322.png,1,240
bounding_box_train/1180_c1_11487.png,1,1180
bounding_box_train/0383_c2_3728.png,2,383
bounding_box_train/0958_c1_9300.png,1,958
bounding_box_train/1444_c2_13893.png,2,1444
bounding_box_train/0910_c2_8835.png,2,910
bounding_box_train/0574_c1_5589.png,1,574
bounding_box_train/0775_c2_7551.png,2,775
bounding_box_train/1252_c2_12201.png,2,1252
bounding_box_train/0500_c2_4877.png,2,500
bounding_box_train/0602_c1_5854.png,1,602
bounding_box_train/1090_c2_10604.png,2,1090
bounding_box_train/1403_c1_13534.png,1,1403
